language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
T-Shink 2	tgk	to walk	1443	to walk	raftan	D	Origin: Iranian
T-Shink 3	tgk	to cut	1432	to cut	bəridan	C	Origin: Iranian
T-Shink 3	tgk	to pull	1455	to pull	tela	D	Origin: Iranian
T-Shink 3	tgk	to scratch	1436	to scratch	xarɔʃidan	H	Origin: Iranian
T-Shink 3	tgk	to dig	1418	to dig	kɔftan	B	Origin: Iranian
T-Shink 3	tgk	to swim	1439	to swim	ʃino	G	Origin: Iranian
T-Shink 3	tgk	to fly	1441	to fly	paridan	B	Origin: Iranian
T-Shink 3	tgk	to walk	1443	to walk	raftan	D	Origin: Iranian
T-Urmetan 1	tgk	to cut	1432	to cut	buridan	C	Origin: Iranian
T-Urmetan 1	tgk	to pull	1455	to pull	tela	D	Origin: Iranian
T-Urmetan 1	tgk	to scratch	1436	to scratch	ɣɔzidan	L	Origin: Iranian
T-Urmetan 1	tgk	to dig	1418	to dig	kɔftan	B	Origin: Iranian
T-Urmetan 1	tgk	to swim	1439	to swim	ɔbɔzi	F	Origin: Iranian
T-Urmetan 1	tgk	to fly	1441	to fly	paridan	B	Origin: Iranian
T-Urmetan 1	tgk	to walk	1443	to walk	raftan	D	Origin: Iranian
T-Urmetan 2	tgk	to cut	1432	to cut	bəridan	C	Origin: Iranian
T-Urmetan 2	tgk	to pull	1455	to pull	tela	D	Origin: Iranian
T-Urmetan 2	tgk	to scratch	1436	to scratch	xaroʃidan	H	Origin: Iranian
T-Urmetan 2	tgk	to dig	1418	to dig	kɔftan	B	Origin: Iranian
T-Urmetan 2	tgk	to swim	1439	to swim	ɔbɔzi	F	Origin: Iranian
T-Urmetan 2	tgk	to fly	1441	to fly	paridan	B	Origin: Iranian
T-Urmetan 2	tgk	to walk	1443	to walk	raftan	D	Origin: Iranian
T-Urmetan 3	tgk	to cut	1432	to cut	bəridan	C	Origin: Iranian
T-Urmetan 3	tgk	to pull	1455	to pull	tela	D	Origin: Iranian
T-Urmetan 3	tgk	to scratch	1436	to scratch	xar	H	Origin: Iranian
T-Urmetan 3	tgk	to dig	1418	to dig	kɔftan	B	Origin: Iranian
T-Urmetan 3	tgk	to swim	1439	to swim	ʃino	G	Origin: Iranian
T-Urmetan 3	tgk	to fly	1441	to fly	parvɔz	C	Origin: Iranian
T-Urmetan 3	tgk	to walk	1443	to walk	raftan	D	Origin: Iranian
T-Urmetan 4	tgk	to cut	1432	to cut	bəridan	C	Origin: Iranian
T-Urmetan 4	tgk	to pull	1455	to pull	tela	D	Origin: Iranian
T-Urmetan 4	tgk	to scratch	1436	to scratch	ɣɔzidan	L	Origin: Iranian
T-Urmetan 4	tgk	to dig	1418	to dig	kɔftan	B	Origin: Iranian
T-Urmetan 4	tgk	to fly	1441	to fly	paridan	B	Origin: Iranian
T-Urmetan 4	tgk	to walk	1443	to walk	raftan	D	Origin: Iranian
T-Zarmanak 1	tgk	to cut	1432	to cut	buridan	C	Origin: Iranian
T-Zarmanak 1	tgk	to pull	1455	to pull	tela	D	Origin: Iranian
T-Zarmanak 1	tgk	to scratch	1436	to scratch	xanʤɔl	J	Origin: Iranian
T-Zarmanak 1	tgk	to dig	1418	to dig	kandan	C	Origin: Iranian
T-Zarmanak 1	tgk	to swim	1439	to swim	ɔb	F	Origin: Iranian
T-Zarmanak 1	tgk	to fly	1441	to fly	paridan	B	Origin: Iranian
T-Zarmanak 1	tgk	to walk	1443	to walk	raftan	D	Origin: Iranian
T-Zarmanak 2	tgk	to cut	1432	to cut	buridan	C	Origin: Iranian
T-Zarmanak 2	tgk	to pull	1455	to pull	tela	D	Origin: Iranian
T-Zarmanak 2	tgk	to scratch	1436	to scratch	xanʤɔl	J	Origin: Iranian
T-Zarmanak 2	tgk	to dig	1418	to dig	kɔftan	B	Origin: Iranian
T-Zarmanak 2	tgk	to swim	1439	to swim	ɔb	F	Origin: Iranian
T-Zarmanak 2	tgk	to fly	1441	to fly	paridan	B	Origin: Iranian
T-Zarmanak 2	tgk	to walk	1443	to walk	raftan	D	Origin: Iranian
Y-Dugova 1	yai	to cut	1432	to cut	pakaʃ	H	Origin: Iranian
Y-Dugova 1	yai	to pull	1455	to pull	telɐ	D	Origin: Iranian
Y-Dugova 1	yai	to scratch	1436	to scratch	akanimʃ	K	Origin: Iranian
Y-Dugova 1	yai	to dig	1418	to dig	akanim	C	Origin: Iranian
Y-Dugova 1	yai	to swim	1439	to swim	ɔbɔzi	F	Origin: Iranian
Y-Dugova 1	yai	to fly	1441	to fly	aparim	B	Origin: Iranian
Y-Dugova 1	yai	to walk	1443	to walk	atirim	G	Origin: Iranian
Y-Dugova 2	yai	to cut	1432	to cut	rezai	E	Origin: Russian
Y-Dugova 2	yai	to pull	1455	to pull	telai	D	Origin: Iranian
Y-Dugova 2	yai	to scratch	1436	to scratch	xarajsak	H	Origin: Iranian
Y-Dugova 2	yai	to dig	1418	to dig	kanak	C	Origin: Iranian
Y-Dugova 2	yai	to swim	1439	to swim	ɔbbɔzi	F	Origin: Iranian
Y-Dugova 2	yai	to fly	1441	to fly	parak	B	Origin: Iranian
Y-Dugova 2	yai	to walk	1443	to walk	tirak	G	Origin: Iranian
Y-Safedorak 1	yai	to cut	1432	to cut	majdai	G	Origin: Iranian
Y-Safedorak 1	yai	to pull	1455	to pull	tʲelɪ	D	Origin: Iranian
Y-Safedorak 1	yai	to scratch	1436	to scratch	kanak	K	Origin: Iranian
Y-Safedorak 1	yai	to dig	1418	to dig	koβak	B	Origin: Iranian
Y-Safedorak 1	yai	to swim	1439	to swim	ɔbɔzi	F	Origin: Iranian
Y-Safedorak 1	yai	to fly	1441	to fly	furak	B	Origin: Iranian
Y-Safedorak 1	yai	to walk	1443	to walk	tirak	G	Origin: Iranian
Y-Safedorak 2	yai	to cut	1432	to cut	kʊʃak	I	Origin: Iranian
Y-Safedorak 2	yai	to pull	1455	to pull	tʲelɪ	D	Origin: Iranian
Y-Safedorak 2	yai	to scratch	1436	to scratch	xʊrʊʃak	H	Origin: Iranian
Y-Safedorak 2	yai	to dig	1418	to dig	kanak	C	Origin: Iranian
Y-Safedorak 2	yai	to fly	1441	to fly	furak	B	Origin: Iranian
Y-Safedorak 2	yai	to walk	1443	to walk	tirak	G	Origin: Iranian
Ka-Gazli 1	kaz	to come	1446	to come	kʲilʊ	A	Origin: Turkic
Ka-Gazli 1	kaz	to lie	1411	to lie	ʒatu	A	Origin: Turkic
Ka-Gazli 1	kaz	to sit	1416	to sit	ɔtəru	A	Origin: Turkic
Ka-Gazli 1	kaz	to stand	1442	to stand	tru	A	Origin: Turkic
Ka-Gazli 1	kaz	to turn	1588	to turn	ajnawʊ	A	Origin: Turkic
Ka-Gazli 1	kaz	to fall	1280	to fall	qʊlaw	A	Origin: Turkic
Ka-Gazli 1	kaz	to give	1447	to give	bʲɪru	A	Origin: Turkic
Ka-Gazli 2	kaz	to come	1446	to come	kʲelu	A	Origin: Turkic
Ka-Gazli 2	kaz	to lie	1411	to lie	ʒatu	A	Origin: Turkic
Ka-Gazli 2	kaz	to sit	1416	to sit	wotru	A	Origin: Turkic
Ka-Gazli 2	kaz	to stand	1442	to stand	tru	A	Origin: Turkic
Ka-Gazli 2	kaz	to turn	1588	to turn	ajnalu	A	Origin: Turkic
Ka-Gazli 2	kaz	to fall	1280	to fall	qʊlaw	A	Origin: Turkic
Ka-Gazli 2	kaz	to give	1447	to give	bʲɪru	A	Origin: Turkic
Ka-Gazli 3	kaz	to come	1446	to come	kʲeldø	A	Origin: Turkic
Ka-Gazli 3	kaz	to lie	1411	to lie	ʒatu	A	Origin: Turkic
Ka-Gazli 3	kaz	to sit	1416	to sit	wɔtru	A	Origin: Turkic
Ka-Gazli 3	kaz	to stand	1442	to stand	tru	A	Origin: Turkic
Ka-Gazli 3	kaz	to turn	1588	to turn	ajnaldrʊ	A	Origin: Turkic
Ka-Gazli 3	kaz	to fall	1280	to fall	qʊlaw	A	Origin: Turkic
Ka-Gazli 3	kaz	to give	1447	to give	bʲeru	A	Origin: Turkic
Ka-Gazli 4	kaz	to come	1446	to come	kilu	A	Origin: Turkic
Ka-Gazli 4	kaz	to lie	1411	to lie	ʒatu	A	Origin: Turkic
Ka-Gazli 4	kaz	to sit	1416	to sit	wotru	A	Origin: Turkic
Ka-Gazli 4	kaz	to stand	1442	to stand	tru	A	Origin: Turkic
Ka-Gazli 4	kaz	to turn	1588	to turn	ajnaldru	A	Origin: Turkic
Ka-Gazli 4	kaz	to fall	1280	to fall	qʊlaw	A	Origin: Turkic
Ka-Gazli 4	kaz	to give	1447	to give	bʲeru	A	Origin: Turkic
Ka-Gazli 5	kaz	to come	1446	to come	kʲelu	A	Origin: Turkic
Ka-Gazli 5	kaz	to lie	1411	to lie	ʒat	A	Origin: Turkic
Ka-Gazli 5	kaz	to sit	1416	to sit	wotər	A	Origin: Turkic
Ka-Gazli 5	kaz	to stand	1442	to stand	tər	A	Origin: Turkic
Ka-Gazli 5	kaz	to turn	1588	to turn	ajnalʊ	A	Origin: Turkic
Ka-Gazli 5	kaz	to fall	1280	to fall	qʊlaw	A	Origin: Turkic
Ka-Gazli 5	kaz	to give	1447	to give	bʲɪr	A	Origin: Turkic
Ka-Gazli 6	kaz	to come	1446	to come	kʲelu	A	Origin: Turkic
Ka-Gazli 6	kaz	to lie	1411	to lie	ʒatu	A	Origin: Turkic
Ka-Gazli 6	kaz	to sit	1416	to sit	wotru	A	Origin: Turkic
Ka-Gazli 6	kaz	to stand	1442	to stand	tru	A	Origin: Turkic
Ka-Gazli 6	kaz	to turn	1588	to turn	tʲensʲelu	B	Origin: Turkic
Ka-Gazli 6	kaz	to fall	1280	to fall	qolaw	A	Origin: Turkic
Ka-Gazli 6	kaz	to give	1447	to give	bʲeru	A	Origin: Turkic
Ka-Gazli 7	kaz	to come	1446	to come	kʲelu	A	Origin: Turkic
Ka-Gazli 7	kaz	to lie	1411	to lie	ʃatu	A	Origin: Turkic
Ka-Gazli 7	kaz	to sit	1416	to sit	wotru	A	Origin: Turkic
Ka-Gazli 7	kaz	to stand	1442	to stand	tər	A	Origin: Turkic
Ka-Gazli 7	kaz	to turn	1588	to turn	ajnaldrʊ	A	Origin: Turkic
Ka-Gazli 7	kaz	to fall	1280	to fall	qʊlaw	A	Origin: Turkic
Ka-Gazli 7	kaz	to give	1447	to give	bʲeru	A	Origin: Turkic
Ka-Raushan 1	kaz	to come	1446	to come	kʲelʊː	A	Origin: Turkic
Ka-Raushan 1	kaz	to lie	1411	to lie	ʒatʊː	A	Origin: Turkic
Ka-Raushan 1	kaz	to sit	1416	to sit	wɔtrʊː	A	Origin: Turkic
Ka-Raushan 1	kaz	to stand	1442	to stand	trʊː	A	Origin: Turkic
Ka-Raushan 1	kaz	to turn	1588	to turn	ajlandrʊː	A	Origin: Turkic
Ka-Raushan 1	kaz	to fall	1280	to fall	ʒɨɣlʊː	B	Origin: Turkic
Ka-Raushan 1	kaz	to give	1447	to give	bʲerʊː	A	Origin: Turkic
Ka-Raushan 2	kaz	to come	1446	to come	kʲelʊː	A	Origin: Turkic
Ka-Raushan 2	kaz	to lie	1411	to lie	ʒatʊː	A	Origin: Turkic
Ka-Raushan 2	kaz	to sit	1416	to sit	wɔtərʊː	A	Origin: Turkic
Ka-Raushan 2	kaz	to stand	1442	to stand	trʊː	A	Origin: Turkic
Ka-Raushan 2	kaz	to turn	1588	to turn	ajlandrʊː	A	Origin: Turkic
Ka-Raushan 2	kaz	to fall	1280	to fall	ʒɨɣɨlʊː	B	Origin: Turkic
Ka-Raushan 2	kaz	to give	1447	to give	bʲerʊː	A	Origin: Turkic
Ka-Raushan 3	kaz	to come	1446	to come	kʲelʊː	A	Origin: Turkic
Ka-Raushan 3	kaz	to lie	1411	to lie	ʒatʊː	A	Origin: Turkic
Ka-Raushan 3	kaz	to sit	1416	to sit	wɔtrʊː	A	Origin: Turkic
Ka-Raushan 3	kaz	to stand	1442	to stand	trʊː	A	Origin: Turkic
Ka-Raushan 3	kaz	to turn	1588	to turn	ajnaldrʊː	A	Origin: Turkic
Ka-Raushan 3	kaz	to fall	1280	to fall	qʊlaʊ	A	Origin: Turkic
Ka-Raushan 3	kaz	to give	1447	to give	bʲerʊː	A	Origin: Turkic
Ka-Raushan 4	kaz	to come	1446	to come	kʲelʊː	A	Origin: Turkic
Ka-Raushan 4	kaz	to lie	1411	to lie	ʒatʊː	A	Origin: Turkic
Ka-Raushan 4	kaz	to sit	1416	to sit	wɔtrʊː	A	Origin: Turkic
Ka-Raushan 4	kaz	to stand	1442	to stand	trʊː	A	Origin: Turkic
Ka-Raushan 4	kaz	to turn	1588	to turn	ajnaldrʊː	A	Origin: Turkic
Ka-Raushan 4	kaz	to fall	1280	to fall	qʊlaʊ	A	Origin: Turkic
Ka-Raushan 4	kaz	to give	1447	to give	bʲerʊː	A	Origin: Turkic
Ki-Akmuz 1	kir	to come	1446	to come	kʲelyː	A	Origin: Turkic
Ki-Akmuz 1	kir	to lie	1411	to lie	ʤatʊː	A	Origin: Turkic
Ki-Akmuz 1	kir	to sit	1416	to sit	wɔtrʊː	A	Origin: Turkic
Ki-Akmuz 1	kir	to stand	1442	to stand	tʊrʊː	A	Origin: Turkic
Ki-Akmuz 1	kir	to turn	1588	to turn	ajlandrʊː	A	Origin: Turkic
Ki-Akmuz 1	kir	to fall	1280	to fall	ʤɨgɨluː	B	Origin: Turkic
Ki-Akmuz 1	kir	to give	1447	to give	bʲeryː	A	Origin: Turkic
Ki-Akmuz 2	kir	to come	1446	to come	kʲelyː	A	Origin: Turkic
Ki-Akmuz 2	kir	to lie	1411	to lie	ʤatʊː	A	Origin: Turkic
Ki-Akmuz 2	kir	to sit	1416	to sit	wɔtrʊː	A	Origin: Turkic
Ki-Akmuz 2	kir	to stand	1442	to stand	tʊrʊː	A	Origin: Turkic
Ki-Akmuz 2	kir	to turn	1588	to turn	ajlanʊː	A	Origin: Turkic
Ki-Akmuz 2	kir	to fall	1280	to fall	ʤɨgɨluː	B	Origin: Turkic
Ki-Akmuz 2	kir	to give	1447	to give	bʲeryː	A	Origin: Turkic
Ki-Akmuz 3	kir	to come	1446	to come	kʲelyː	A	Origin: Turkic
Ki-Akmuz 3	kir	to lie	1411	to lie	ʤatʊː	A	Origin: Turkic
Ki-Akmuz 3	kir	to sit	1416	to sit	wɔtrʊː	A	Origin: Turkic
Ki-Akmuz 3	kir	to stand	1442	to stand	tʊrʊː	A	Origin: Turkic
Ki-Akmuz 3	kir	to turn	1588	to turn	ajlanʊː	A	Origin: Turkic
Ki-Akmuz 3	kir	to fall	1280	to fall	ʤɨgɨluː	B	Origin: Turkic
Ki-Akmuz 3	kir	to give	1447	to give	bʲeryː	A	Origin: Turkic
Ki-Barskoon	kir	to come	1446	to come	kʲelʉː	A	Origin: Turkic
Ki-Barskoon	kir	to lie	1411	to lie	ʤat	A	Origin: Turkic
Ki-Barskoon	kir	to sit	1416	to sit	wɔtrʊː	A	Origin: Turkic
Ki-Barskoon	kir	to stand	1442	to stand	tʊr	A	Origin: Turkic
Ki-Barskoon	kir	to turn	1588	to turn	tegerɛt	C	Origin: Turkic
Ki-Barskoon	kir	to fall	1280	to fall	tɨsʉː	C	Origin: Turkic
Ki-Barskoon	kir	to give	1447	to give	bʲerʉː	A	Origin: Turkic
Ki-Kulanak 1	kir	to come	1446	to come	kʲelyː	A	Origin: Turkic
Ki-Kulanak 1	kir	to lie	1411	to lie	ʤatʊː	A	Origin: Turkic
Ki-Kulanak 1	kir	to sit	1416	to sit	wɔtrʊː	A	Origin: Turkic
Ki-Kulanak 1	kir	to stand	1442	to stand	tʊrʊː	A	Origin: Turkic
Ki-Kulanak 1	kir	to turn	1588	to turn	ajlanʊː	A	Origin: Turkic
Ki-Kulanak 1	kir	to fall	1280	to fall	ʤɨgɨluː	B	Origin: Turkic
Ki-Kulanak 1	kir	to give	1447	to give	bʲeryː	A	Origin: Turkic
Ki-Kulanak 2	kir	to come	1446	to come	gʲelyː	A	Origin: Turkic
Ki-Kulanak 2	kir	to lie	1411	to lie	ʤatʊː	A	Origin: Turkic
Ki-Kulanak 2	kir	to sit	1416	to sit	wɔtrʊː	A	Origin: Turkic
Ki-Kulanak 2	kir	to stand	1442	to stand	tʊrʊː	A	Origin: Turkic
Ki-Kulanak 2	kir	to turn	1588	to turn	ajlanʊː	A	Origin: Turkic
Ki-Kulanak 2	kir	to fall	1280	to fall	ʤɨgɨluː	B	Origin: Turkic
Ki-Kulanak 2	kir	to give	1447	to give	bʲeryː	A	Origin: Turkic
Ki-Kulanak 3	kir	to come	1446	to come	gʲel	A	Origin: Turkic
Ki-Kulanak 3	kir	to lie	1411	to lie	ʤat	A	Origin: Turkic
Ki-Kulanak 3	kir	to sit	1416	to sit	wɔtrʊː	A	Origin: Turkic
Ki-Kulanak 3	kir	to stand	1442	to stand	tʊr	A	Origin: Turkic
Ki-Kulanak 3	kir	to turn	1588	to turn	ajlan	A	Origin: Turkic
Ki-Kulanak 3	kir	to fall	1280	to fall	ʤɨgɨl	B	Origin: Turkic
Ki-Kulanak 3	kir	to give	1447	to give	bʲer	A	Origin: Turkic
Ki-Kulanak 4	kir	to come	1446	to come	kʲelyː	A	Origin: Turkic
Ki-Kulanak 4	kir	to lie	1411	to lie	ʤatʊː	A	Origin: Turkic
Ki-Kulanak 4	kir	to sit	1416	to sit	wɔtrʊː	A	Origin: Turkic
Ki-Kulanak 4	kir	to stand	1442	to stand	tʊrʊː	A	Origin: Turkic
Ki-Kulanak 4	kir	to turn	1588	to turn	ajlandrʊː	A	Origin: Turkic
Ki-Kulanak 4	kir	to fall	1280	to fall	ʤɨgɨlʊː	B	Origin: Turkic
Ki-Kulanak 4	kir	to give	1447	to give	bʲeryː	A	Origin: Turkic
Ki-Kulanak 5	kir	to come	1446	to come	kʲelyː	A	Origin: Turkic
Ki-Kulanak 5	kir	to lie	1411	to lie	ʤatʊː	A	Origin: Turkic
Ki-Kulanak 5	kir	to sit	1416	to sit	wɔtrʊː	A	Origin: Turkic
Ki-Kulanak 5	kir	to stand	1442	to stand	tʊrʊː	A	Origin: Turkic
Ki-Kulanak 5	kir	to turn	1588	to turn	ajlanʊː	A	Origin: Turkic
Ki-Kulanak 5	kir	to fall	1280	to fall	ʤɨgɨlʊː	B	Origin: Turkic
Ki-Kulanak 5	kir	to give	1447	to give	bʲeryː	A	Origin: Turkic
Ki-Orday 1	kir	to come	1446	to come	gʲelɪʃ	A	Origin: Turkic
Ki-Orday 1	kir	to lie	1411	to lie	ʒatɪʃ	A	Origin: Turkic
Ki-Orday 1	kir	to sit	1416	to sit	ɔtʊrʊː	A	Origin: Turkic
Ki-Orday 1	kir	to stand	1442	to stand	turɨʃ	A	Origin: Turkic
Ki-Orday 1	kir	to turn	1588	to turn	ajlaniʃ	A	Origin: Turkic
Ki-Orday 1	kir	to fall	1280	to fall	ʤigɨlɪʃ	B	Origin: Turkic
Ki-Orday 1	kir	to give	1447	to give	bʲerɪʃ	A	Origin: Turkic
Ki-Orday 2	kir	to come	1446	to come	gʲelɛm	A	Origin: Turkic
Ki-Orday 2	kir	to lie	1411	to lie	ʤatam	A	Origin: Turkic
Ki-Orday 2	kir	to sit	1416	to sit	ɔtɨram	A	Origin: Turkic
Ki-Orday 2	kir	to stand	1442	to stand	turam	A	Origin: Turkic
Ki-Orday 2	kir	to turn	1588	to turn	ajlanam	A	Origin: Turkic
Ki-Orday 2	kir	to fall	1280	to fall	ʤigɨlam	B	Origin: Turkic
Ki-Orday 2	kir	to give	1447	to give	bʲerɛm	A	Origin: Turkic
Ki-Orday 3	kir	to come	1446	to come	gʲeldə	A	Origin: Turkic
Ki-Orday 3	kir	to lie	1411	to lie	ʤatat	A	Origin: Turkic
Ki-Orday 3	kir	to sit	1416	to sit	ɔtərɐt	A	Origin: Turkic
Ki-Orday 3	kir	to stand	1442	to stand	turat	A	Origin: Turkic
Ki-Orday 3	kir	to turn	1588	to turn	ajlandrat	A	Origin: Turkic
Ki-Orday 3	kir	to fall	1280	to fall	ʧøt	C	Origin: Turkic
Ki-Orday 3	kir	to give	1447	to give	bʲerɛt	A	Origin: Turkic
Ki-Orday 4	kir	to come	1446	to come	kʲelʊː	A	Origin: Turkic
Ki-Orday 4	kir	to lie	1411	to lie	ʤatʊː	A	Origin: Turkic
Ki-Orday 4	kir	to sit	1416	to sit	ɔtʊrʊː	A	Origin: Turkic
Ki-Orday 4	kir	to stand	1442	to stand	tʊrʊː	A	Origin: Turkic
Ki-Orday 4	kir	to turn	1588	to turn	ajlandɨrʊː	A	Origin: Turkic
Ki-Orday 4	kir	to fall	1280	to fall	kulajt	A	Origin: Turkic
Ki-Orday 4	kir	to give	1447	to give	bʲerʊː	A	Origin: Turkic
Ki-Tamga	kir	to come	1446	to come	kʲelyː	A	Origin: Turkic
Ki-Tamga	kir	to lie	1411	to lie	ʤat	A	Origin: Turkic
Ki-Tamga	kir	to sit	1416	to sit	wɔtər	A	Origin: Turkic
Ki-Tamga	kir	to stand	1442	to stand	tʊr	A	Origin: Turkic
Ki-Tamga	kir	to turn	1588	to turn	tegerɛn	C	Origin: Turkic
Ki-Tamga	kir	to fall	1280	to fall	ʤɨgɨluː	B	Origin: Turkic
Ki-Tamga	kir	to give	1447	to give	bʲeryː	A	Origin: Turkic
KK-Halqabad 1	kaa	to come	1446	to come	kʲelʊː	A	Origin: Turkic
KK-Halqabad 1	kaa	to lie	1411	to lie	ʒatʊː	A	Origin: Turkic
KK-Halqabad 1	kaa	to sit	1416	to sit	wɔtrʊː	A	Origin: Turkic
KK-Halqabad 1	kaa	to stand	1442	to stand	trʊː	A	Origin: Turkic
KK-Halqabad 1	kaa	to turn	1588	to turn	ajlandrʊ	A	Origin: Turkic
KK-Halqabad 1	kaa	to fall	1280	to fall	ʒɨɣlʊː	B	Origin: Turkic
KK-Halqabad 1	kaa	to give	1447	to give	bʲerʊ	A	Origin: Turkic
KK-Halqabad 2	kaa	to come	1446	to come	kʲelʊː	A	Origin: Turkic
KK-Halqabad 2	kaa	to lie	1411	to lie	ʒatʊː	A	Origin: Turkic
KK-Halqabad 2	kaa	to sit	1416	to sit	wɔtrʊː	A	Origin: Turkic
KK-Halqabad 2	kaa	to stand	1442	to stand	trʊː	A	Origin: Turkic
KK-Halqabad 2	kaa	to turn	1588	to turn	ajlandrʊ	A	Origin: Turkic
KK-Halqabad 2	kaa	to fall	1280	to fall	ʒɨɣlʊː	B	Origin: Turkic
KK-Halqabad 2	kaa	to give	1447	to give	bʲerʊ	A	Origin: Turkic
KK-Halqabad 3	kaa	to come	1446	to come	kʲelʊː	A	Origin: Turkic
KK-Halqabad 3	kaa	to lie	1411	to lie	ʒatʊː	A	Origin: Turkic
KK-Halqabad 3	kaa	to sit	1416	to sit	wɔtrʊː	A	Origin: Turkic
KK-Halqabad 3	kaa	to stand	1442	to stand	trʊː	A	Origin: Turkic
KK-Halqabad 3	kaa	to turn	1588	to turn	ajlanʊ	A	Origin: Turkic
KK-Halqabad 3	kaa	to fall	1280	to fall	ʒɨɣlʊː	B	Origin: Turkic
KK-Halqabad 3	kaa	to give	1447	to give	bʲerʊ	A	Origin: Turkic
KK-Kokdarya 1	kaa	to come	1446	to come	kʲeldə	A	Origin: Turkic
KK-Kokdarya 1	kaa	to lie	1411	to lie	ʤatʊː	A	Origin: Turkic
KK-Kokdarya 1	kaa	to sit	1416	to sit	wɔtərʊː	A	Origin: Turkic
KK-Kokdarya 1	kaa	to stand	1442	to stand	tʊrdøʊ	A	Origin: Turkic
KK-Kokdarya 1	kaa	to turn	1588	to turn	ajlanʊː	A	Origin: Turkic
KK-Kokdarya 1	kaa	to fall	1280	to fall	ʒeɣøldø	B	Origin: Turkic
KK-Kokdarya 1	kaa	to give	1447	to give	bʲerdə	A	Origin: Turkic
KK-Kokdarya 2	kaa	to come	1446	to come	kʲelʊ	A	Origin: Turkic
KK-Kokdarya 2	kaa	to lie	1411	to lie	ʒatʊ	A	Origin: Turkic
KK-Kokdarya 2	kaa	to sit	1416	to sit	wɔtərʊː	A	Origin: Turkic
KK-Kokdarya 2	kaa	to stand	1442	to stand	tʉrʊː	A	Origin: Turkic
KK-Kokdarya 2	kaa	to turn	1588	to turn	ajlandrʊː	A	Origin: Turkic
KK-Kokdarya 2	kaa	to fall	1280	to fall	ʒɨɣlʊː	B	Origin: Turkic
KK-Kokdarya 2	kaa	to give	1447	to give	bʲerʊ	A	Origin: Turkic
KK-Kokdarya 3	kaa	to come	1446	to come	kʲelʊː	A	Origin: Turkic
KK-Kokdarya 3	kaa	to lie	1411	to lie	ʒatʊː	A	Origin: Turkic
KK-Kokdarya 3	kaa	to sit	1416	to sit	wɔtərʊː	A	Origin: Turkic
KK-Kokdarya 3	kaa	to stand	1442	to stand	trʊː	A	Origin: Turkic
KK-Kokdarya 3	kaa	to turn	1588	to turn	ajlantrʊː	A	Origin: Turkic
KK-Kokdarya 3	kaa	to fall	1280	to fall	qʊlaʊ	A	Origin: Turkic
KK-Kokdarya 3	kaa	to give	1447	to give	bʲerʊː	A	Origin: Turkic
KK-Kokdarya 4	kaa	to come	1446	to come	kʲelʊː	A	Origin: Turkic
KK-Kokdarya 4	kaa	to lie	1411	to lie	ʒatʊː	A	Origin: Turkic
KK-Kokdarya 4	kaa	to sit	1416	to sit	wɔtrʊː	A	Origin: Turkic
KK-Kokdarya 4	kaa	to stand	1442	to stand	trʊː	A	Origin: Turkic
KK-Kokdarya 4	kaa	to turn	1588	to turn	ajlandrʊː	A	Origin: Turkic
KK-Kokdarya 4	kaa	to fall	1280	to fall	ʒɨɣlʊː	B	Origin: Turkic
KK-Kokdarya 4	kaa	to give	1447	to give	bʲerʊː	A	Origin: Turkic
KK-Shege 1	kaa	to come	1446	to come	kʲelʊː	A	Origin: Turkic
KK-Shege 1	kaa	to lie	1411	to lie	ʒatʊː	A	Origin: Turkic
KK-Shege 1	kaa	to sit	1416	to sit	wɔtrʊː	A	Origin: Turkic
KK-Shege 1	kaa	to stand	1442	to stand	trʊː	A	Origin: Turkic
KK-Shege 1	kaa	to turn	1588	to turn	ajlanʊ	A	Origin: Turkic
KK-Shege 1	kaa	to fall	1280	to fall	qʊlaʊ	A	Origin: Turkic
KK-Shege 1	kaa	to give	1447	to give	bʲerʊː	A	Origin: Turkic
KK-Shege 2	kaa	to come	1446	to come	kʲelʊː	A	Origin: Turkic
KK-Shege 2	kaa	to lie	1411	to lie	ʒatʊː	A	Origin: Turkic
KK-Shege 2	kaa	to sit	1416	to sit	wɔtrʊː	A	Origin: Turkic
KK-Shege 2	kaa	to stand	1442	to stand	trʊː	A	Origin: Turkic
KK-Shege 2	kaa	to turn	1588	to turn	ajlandrʊ	A	Origin: Turkic
KK-Shege 2	kaa	to fall	1280	to fall	qʊlaʊ	A	Origin: Turkic
KK-Shege 2	kaa	to give	1447	to give	bʲerʊː	A	Origin: Turkic
KK-Shege 3	kaa	to come	1446	to come	kʲelʊː	A	Origin: Turkic
KK-Shege 3	kaa	to lie	1411	to lie	ʃatʊː	A	Origin: Turkic
KK-Shege 3	kaa	to sit	1416	to sit	wɔtrʊː	A	Origin: Turkic
KK-Shege 3	kaa	to stand	1442	to stand	trʊː	A	Origin: Turkic
KK-Shege 3	kaa	to turn	1588	to turn	ajlandrʊ	A	Origin: Turkic
KK-Shege 3	kaa	to fall	1280	to fall	ʒɨɣlʊː	B	Origin: Turkic
KK-Shege 3	kaa	to give	1447	to give	bʲerʊ	A	Origin: Turkic
KK-Shege 4	kaa	to come	1446	to come	kʲelʊː	A	Origin: Turkic
KK-Shege 4	kaa	to lie	1411	to lie	ʒatʊː	A	Origin: Turkic
KK-Shege 4	kaa	to sit	1416	to sit	wɔtrʊː	A	Origin: Turkic
